device_id,household_id,device_type,model,firmware_version,installed_at
2032,212,garage_door,GDO-200,1.1.0,2025-11-28
2033,792,garage_door,GDO-200,2.0.0,2025-11-28
2034,155,gate,GATE-10,1.0.0,2025-11-28
2035,791,garage_door,GATE-10,2.0.0,2025-11-28
2036,568,gate,GDO-200,2.0.0,2025-11-28
2037,40,garage_door,GATE-10,1.1.0,2025-11-28
2038,495,garage_door,GATE-10,2.0.0,2025-11-28
2039,216,garage_door,GDO-200,2.0.0,2025-11-28
2040,536,garage_door,GDO-200,2.0.0,2025-11-28
2041,475,gate,GATE-10,2.0.0,2025-11-28
2042,809,gate,GATE-10,1.0.0,2025-11-28
2043,401,gate,GDO-200,1.0.0,2025-11-28
2044,698,gate,GATE-10,1.1.0,2025-11-28
2045,718,gate,GDO-200,1.0.0,2025-11-28
2046,146,gate,GDO-200,1.0.0,2025-11-28
2047,731,garage_door,GDO-200,1.1.0,2025-11-28
2048,908,garage_door,GDO-200,1.1.0,2025-11-28
2049,669,garage_door,GDO-100,2.0.0,2025-11-28
2050,621,garage_door,GATE-10,1.1.0,2025-11-28
2051,212,gate,GDO-200,1.1.0,2025-11-28
2052,790,garage_door,GDO-100,1.0.0,2025-11-28
2053,963,gate,GDO-200,2.0.0,2025-11-28
2054,693,gate,GATE-10,2.0.0,2025-11-28
2055,742,gate,GDO-200,1.1.0,2025-11-28
2056,108,garage_door,GATE-10,2.0.0,2025-11-28
2057,893,gate,GATE-10,1.1.0,2025-11-28
2058,500,gate,GDO-100,1.0.0,2025-11-28
2059,835,gate,GDO-200,1.1.0,2025-11-28
2060,174,garage_door,GDO-200,2.0.0,2025-11-28
2061,694,garage_door,GDO-100,2.0.0,2025-11-28
2062,974,garage_door,GATE-10,1.0.0,2025-11-28
2063,629,gate,GDO-200,1.1.0,2025-11-28
2064,885,gate,GATE-10,1.0.0,2025-11-28
2065,648,gate,GDO-200,1.1.0,2025-11-28
2066,836,garage_door,GDO-200,2.0.0,2025-11-28
2067,678,gate,GATE-10,1.0.0,2025-11-28
2068,201,gate,GDO-200,2.0.0,2025-11-28
2069,184,gate,GDO-100,1.1.0,2025-11-28
2070,30,garage_door,GDO-200,2.0.0,2025-11-28
2071,454,garage_door,GDO-200,1.1.0,2025-11-28
2072,439,garage_door,GDO-200,2.0.0,2025-11-28
2073,373,gate,GDO-100,1.0.0,2025-11-28
2074,226,gate,GATE-10,2.0.0,2025-11-28
2075,511,garage_door,GDO-100,2.0.0,2025-11-28
2076,980,gate,GDO-100,1.1.0,2025-11-28
2077,910,gate,GDO-100,1.0.0,2025-11-28
2078,937,garage_door,GDO-200,2.0.0,2025-11-28
2079,791,gate,GATE-10,1.0.0,2025-11-28
2080,247,garage_door,GDO-100,1.0.0,2025-11-28
2081,597,gate,GATE-10,1.1.0,2025-11-28
2082,734,gate,GDO-100,1.1.0,2025-11-28
2083,920,garage_door,GDO-200,1.0.0,2025-11-28
2084,560,gate,GDO-100,1.0.0,2025-11-28
2085,857,gate,GDO-100,2.0.0,2025-11-28
2086,472,garage_door,GDO-100,1.0.0,2025-11-28
2087,500,gate,GATE-10,2.0.0,2025-11-28
2088,859,gate,GDO-200,1.0.0,2025-11-28
2089,411,gate,GATE-10,2.0.0,2025-11-28
2090,801,garage_door,GDO-100,1.0.0,2025-11-28
2091,950,gate,GDO-100,1.0.0,2025-11-28
2092,465,gate,GDO-100,2.0.0,2025-11-28
2093,290,garage_door,GATE-10,2.0.0,2025-11-28
2094,218,garage_door,GDO-200,2.0.0,2025-11-28
2095,337,garage_door,GDO-100,1.0.0,2025-11-28
2096,129,garage_door,GDO-100,1.1.0,2025-11-28
2097,559,gate,GATE-10,2.0.0,2025-11-28
2098,510,gate,GDO-200,2.0.0,2025-11-28
2099,870,gate,GATE-10,2.0.0,2025-11-28
2100,548,garage_door,GATE-10,2.0.0,2025-11-28
2101,928,gate,GDO-200,1.1.0,2025-11-28
2102,553,gate,GDO-100,1.1.0,2025-11-28
2103,570,gate,GDO-200,2.0.0,2025-11-28
2104,935,garage_door,GDO-100,1.0.0,2025-11-28
2105,888,garage_door,GDO-100,1.0.0,2025-11-28
2106,707,gate,GDO-200,1.1.0,2025-11-28
2107,189,garage_door,GATE-10,1.1.0,2025-11-28
2108,556,garage_door,GDO-200,1.0.0,2025-11-28
2109,45,garage_door,GDO-100,1.0.0,2025-11-28
2110,521,garage_door,GDO-100,1.0.0,2025-11-28
2111,833,gate,GATE-10,1.0.0,2025-11-28
2112,929,garage_door,GATE-10,1.1.0,2025-11-28
2113,397,gate,GDO-100,2.0.0,2025-11-28
2114,378,garage_door,GDO-200,1.0.0,2025-11-28
2115,652,gate,GDO-200,2.0.0,2025-11-28
2116,532,garage_door,GDO-100,2.0.0,2025-11-28
2117,62,garage_door,GDO-200,1.1.0,2025-11-28
2118,740,garage_door,GDO-200,1.1.0,2025-11-28
2119,694,gate,GDO-100,1.0.0,2025-11-28
2120,939,garage_door,GDO-200,2.0.0,2025-11-28
2121,145,gate,GDO-200,1.0.0,2025-11-28
2122,512,gate,GATE-10,1.1.0,2025-11-28
2123,141,garage_door,GDO-200,1.0.0,2025-11-28
2124,548,gate,GDO-100,2.0.0,2025-11-28
2125,190,garage_door,GDO-100,1.1.0,2025-11-28
2126,79,gate,GDO-200,2.0.0,2025-11-28
2127,547,garage_door,GATE-10,2.0.0,2025-11-28
2128,739,gate,GATE-10,2.0.0,2025-11-28
2129,170,garage_door,GDO-100,1.1.0,2025-11-28
2130,764,garage_door,GDO-200,2.0.0,2025-11-28
2131,314,gate,GDO-200,1.0.0,2025-11-28
2132,709,gate,GATE-10,2.0.0,2025-11-28
2133,557,garage_door,GDO-100,1.0.0,2025-11-28
2134,95,gate,GATE-10,2.0.0,2025-11-28
2135,52,garage_door,GDO-200,1.1.0,2025-11-28
2136,224,gate,GDO-100,1.1.0,2025-11-28
2137,708,gate,GDO-100,1.1.0,2025-11-28
2138,951,garage_door,GDO-100,2.0.0,2025-11-28
2139,294,garage_door,GDO-100,1.1.0,2025-11-28
2140,42,garage_door,GDO-200,1.1.0,2025-11-28
2141,696,gate,GDO-100,1.0.0,2025-11-28
2142,117,garage_door,GDO-100,1.0.0,2025-11-28
2143,690,gate,GDO-100,1.0.0,2025-11-28
2144,567,gate,GDO-200,2.0.0,2025-11-28
2145,857,garage_door,GDO-100,1.1.0,2025-11-28
2146,496,gate,GATE-10,2.0.0,2025-11-28
2147,1000,gate,GATE-10,1.1.0,2025-11-28
2148,551,gate,GATE-10,2.0.0,2025-11-28
2149,602,garage_door,GDO-100,1.1.0,2025-11-28
2150,52,gate,GDO-200,2.0.0,2025-11-28
2151,91,garage_door,GATE-10,2.0.0,2025-11-28
2152,41,garage_door,GDO-100,2.0.0,2025-11-28
2153,241,garage_door,GATE-10,1.1.0,2025-11-28
2154,651,garage_door,GDO-200,2.0.0,2025-11-28
2155,826,gate,GDO-200,1.1.0,2025-11-28
2156,435,gate,GDO-200,2.0.0,2025-11-28
2157,940,garage_door,GATE-10,1.0.0,2025-11-28
2158,880,gate,GDO-200,1.1.0,2025-11-28
2159,424,garage_door,GATE-10,2.0.0,2025-11-28
2160,680,gate,GATE-10,2.0.0,2025-11-28
2161,820,garage_door,GATE-10,1.0.0,2025-11-28
2162,987,gate,GDO-100,2.0.0,2025-11-28
2163,653,garage_door,GATE-10,2.0.0,2025-11-28
2164,682,gate,GATE-10,2.0.0,2025-11-28
2165,989,gate,GDO-100,1.0.0,2025-11-28
2166,564,gate,GDO-200,1.1.0,2025-11-28
2167,424,gate,GATE-10,1.1.0,2025-11-28
2168,999,garage_door,GATE-10,1.0.0,2025-11-28
2169,34,gate,GATE-10,1.0.0,2025-11-28
2170,701,garage_door,GATE-10,2.0.0,2025-11-28
2171,958,gate,GDO-100,2.0.0,2025-11-28
2172,566,gate,GDO-200,1.1.0,2025-11-28
2173,402,gate,GDO-100,2.0.0,2025-11-28
2174,38,garage_door,GDO-100,1.1.0,2025-11-28
2175,144,gate,GDO-100,1.0.0,2025-11-28
2176,676,garage_door,GATE-10,1.1.0,2025-11-28
2177,239,gate,GATE-10,1.1.0,2025-11-28
2178,283,gate,GDO-200,1.1.0,2025-11-28
2179,426,gate,GDO-100,2.0.0,2025-11-28
2180,452,garage_door,GATE-10,2.0.0,2025-11-28
2181,889,gate,GDO-200,1.1.0,2025-11-28
2182,453,garage_door,GDO-200,1.0.0,2025-11-28
2183,653,garage_door,GDO-200,2.0.0,2025-11-28
2184,479,garage_door,GDO-100,1.0.0,2025-11-28
2185,777,gate,GDO-200,1.0.0,2025-11-28
2186,614,garage_door,GDO-200,1.1.0,2025-11-28
2187,40,garage_door,GDO-100,1.0.0,2025-11-28
2188,468,gate,GATE-10,1.1.0,2025-11-28
2189,909,garage_door,GDO-100,1.0.0,2025-11-28
2190,415,garage_door,GDO-100,2.0.0,2025-11-28
2191,292,gate,GATE-10,1.0.0,2025-11-28
2192,55,garage_door,GDO-200,1.0.0,2025-11-28
2193,641,garage_door,GATE-10,1.0.0,2025-11-28
2194,606,garage_door,GDO-100,1.0.0,2025-11-28
2195,827,garage_door,GDO-100,1.1.0,2025-11-28
2196,420,garage_door,GATE-10,1.1.0,2025-11-28
2197,301,gate,GDO-200,1.0.0,2025-11-28
2198,642,garage_door,GATE-10,2.0.0,2025-11-28
2199,606,gate,GATE-10,2.0.0,2025-11-28
2200,242,gate,GATE-10,1.0.0,2025-11-28
2201,115,garage_door,GDO-100,2.0.0,2025-11-28
2202,835,garage_door,GDO-100,1.0.0,2025-11-28
2203,744,garage_door,GATE-10,1.0.0,2025-11-28
2204,550,gate,GDO-100,2.0.0,2025-11-28
2205,532,garage_door,GDO-100,1.0.0,2025-11-28
2206,628,garage_door,GDO-100,1.1.0,2025-11-28
2207,864,garage_door,GDO-100,2.0.0,2025-11-28
2208,592,gate,GDO-100,2.0.0,2025-11-28
2209,781,garage_door,GATE-10,2.0.0,2025-11-28
2210,5,gate,GDO-100,1.0.0,2025-11-28
2211,593,garage_door,GATE-10,2.0.0,2025-11-28
2212,11,gate,GDO-100,1.1.0,2025-11-28
2213,156,garage_door,GATE-10,1.1.0,2025-11-28
2214,64,gate,GDO-100,1.1.0,2025-11-28
2215,794,gate,GDO-100,1.0.0,2025-11-28
2216,871,gate,GATE-10,1.1.0,2025-11-28
2217,965,gate,GDO-100,1.1.0,2025-11-28
2218,577,garage_door,GDO-100,1.0.0,2025-11-28
2219,810,garage_door,GDO-200,1.0.0,2025-11-28
2220,355,garage_door,GATE-10,2.0.0,2025-11-28
2221,975,gate,GDO-100,2.0.0,2025-11-28
2222,577,gate,GATE-10,1.0.0,2025-11-28
2223,764,gate,GATE-10,1.1.0,2025-11-28
2224,47,gate,GATE-10,1.0.0,2025-11-28
2225,916,gate,GDO-200,2.0.0,2025-11-28
2226,263,gate,GATE-10,1.0.0,2025-11-28
2227,450,gate,GDO-200,1.1.0,2025-11-28
2228,971,garage_door,GDO-200,1.1.0,2025-11-28
2229,473,gate,GATE-10,1.0.0,2025-11-28
2230,881,garage_door,GATE-10,2.0.0,2025-11-28
2231,894,gate,GDO-100,1.0.0,2025-11-28
2232,681,garage_door,GDO-200,1.1.0,2025-11-28
2233,779,garage_door,GDO-200,1.0.0,2025-11-28
2234,303,gate,GDO-200,1.1.0,2025-11-28
2235,93,gate,GDO-100,2.0.0,2025-11-28
2236,651,gate,GATE-10,2.0.0,2025-11-28
2237,540,gate,GDO-200,2.0.0,2025-11-28
2238,889,gate,GDO-200,1.0.0,2025-11-28
2239,858,garage_door,GDO-100,2.0.0,2025-11-28
2240,466,garage_door,GDO-200,1.0.0,2025-11-28
2241,625,garage_door,GDO-200,2.0.0,2025-11-28
2242,216,gate,GDO-200,2.0.0,2025-11-28
2243,142,garage_door,GDO-100,2.0.0,2025-11-28
2244,832,gate,GDO-200,2.0.0,2025-11-28
2245,738,gate,GDO-200,1.1.0,2025-11-28
2246,260,gate,GDO-100,2.0.0,2025-11-28
2247,87,gate,GATE-10,1.1.0,2025-11-28
2248,536,gate,GATE-10,1.1.0,2025-11-28
2249,337,garage_door,GDO-200,2.0.0,2025-11-28
2250,349,gate,GDO-100,2.0.0,2025-11-28
2251,544,garage_door,GATE-10,2.0.0,2025-11-28
2252,675,garage_door,GDO-200,2.0.0,2025-11-28
2253,271,gate,GATE-10,1.1.0,2025-11-28
2254,658,gate,GDO-100,1.0.0,2025-11-28
2255,348,garage_door,GDO-100,2.0.0,2025-11-28
2256,246,garage_door,GDO-100,1.1.0,2025-11-28
2257,737,garage_door,GATE-10,1.0.0,2025-11-28
2258,75,gate,GDO-200,1.0.0,2025-11-28
2259,687,garage_door,GDO-200,1.0.0,2025-11-28
2260,597,gate,GDO-200,2.0.0,2025-11-28
2261,27,gate,GDO-200,1.0.0,2025-11-28
2262,140,gate,GDO-100,2.0.0,2025-11-28
2263,800,gate,GATE-10,1.1.0,2025-11-28
2264,420,garage_door,GDO-200,2.0.0,2025-11-28
2265,240,garage_door,GDO-200,1.0.0,2025-11-28
2266,477,garage_door,GDO-100,2.0.0,2025-11-28
2267,811,gate,GATE-10,1.1.0,2025-11-28
2268,266,gate,GDO-200,1.1.0,2025-11-28
2269,930,gate,GATE-10,1.0.0,2025-11-28
2270,757,garage_door,GDO-200,2.0.0,2025-11-28
2271,615,garage_door,GDO-200,1.1.0,2025-11-28
2272,68,garage_door,GDO-100,1.1.0,2025-11-28
2273,696,garage_door,GDO-100,1.1.0,2025-11-28
2274,836,garage_door,GDO-200,1.0.0,2025-11-28
2275,156,garage_door,GDO-200,1.0.0,2025-11-28
2276,678,gate,GDO-200,2.0.0,2025-11-28
2277,516,gate,GDO-200,1.1.0,2025-11-28
2278,398,gate,GDO-200,1.1.0,2025-11-28
2279,602,gate,GATE-10,1.1.0,2025-11-28
2280,820,garage_door,GDO-200,1.0.0,2025-11-28
2281,364,gate,GATE-10,1.1.0,2025-11-28
2282,155,garage_door,GDO-200,1.0.0,2025-11-28
2283,871,garage_door,GDO-100,2.0.0,2025-11-28
2284,54,garage_door,GATE-10,2.0.0,2025-11-28
2285,120,garage_door,GDO-100,1.0.0,2025-11-28
2286,604,garage_door,GATE-10,2.0.0,2025-11-28
2287,700,gate,GATE-10,2.0.0,2025-11-28
2288,723,gate,GATE-10,1.0.0,2025-11-28
2289,544,gate,GDO-200,1.1.0,2025-11-28
2290,830,garage_door,GDO-200,2.0.0,2025-11-28
2291,792,garage_door,GDO-200,2.0.0,2025-11-28
2292,226,garage_door,GATE-10,1.0.0,2025-11-28
2293,302,garage_door,GATE-10,1.1.0,2025-11-28
2294,924,gate,GDO-100,2.0.0,2025-11-28
2295,168,gate,GDO-100,1.1.0,2025-11-28
2296,181,garage_door,GDO-100,1.1.0,2025-11-28
2297,879,gate,GDO-200,2.0.0,2025-11-28
2298,787,garage_door,GATE-10,1.0.0,2025-11-28
2299,598,gate,GATE-10,1.0.0,2025-11-28
2300,554,gate,GATE-10,1.0.0,2025-11-28
2301,804,garage_door,GDO-100,1.0.0,2025-11-28
2302,568,gate,GDO-100,1.1.0,2025-11-28
2303,699,gate,GDO-100,2.0.0,2025-11-28
2304,117,garage_door,GDO-200,2.0.0,2025-11-28
2305,601,gate,GATE-10,1.0.0,2025-11-28
2306,987,gate,GDO-100,2.0.0,2025-11-28
2307,215,gate,GATE-10,2.0.0,2025-11-28
2308,591,garage_door,GDO-200,2.0.0,2025-11-28
2309,413,garage_door,GATE-10,1.0.0,2025-11-28
2310,471,garage_door,GDO-200,2.0.0,2025-11-28
2311,496,gate,GATE-10,1.0.0,2025-11-28
2312,873,gate,GDO-200,1.0.0,2025-11-28
2313,920,garage_door,GATE-10,2.0.0,2025-11-28
2314,234,gate,GATE-10,1.0.0,2025-11-28
2315,248,gate,GATE-10,2.0.0,2025-11-28
2316,295,gate,GDO-100,1.0.0,2025-11-28
2317,822,garage_door,GATE-10,2.0.0,2025-11-28
2318,974,gate,GATE-10,1.1.0,2025-11-28
2319,595,gate,GATE-10,2.0.0,2025-11-28
2320,787,gate,GDO-200,1.1.0,2025-11-28
2321,889,garage_door,GDO-100,1.1.0,2025-11-28
2322,489,garage_door,GATE-10,2.0.0,2025-11-28
2323,476,garage_door,GDO-200,1.1.0,2025-11-28
2324,41,garage_door,GDO-100,1.1.0,2025-11-28
2325,785,garage_door,GDO-100,2.0.0,2025-11-28
2326,488,garage_door,GDO-200,1.1.0,2025-11-28
2327,536,gate,GDO-100,2.0.0,2025-11-28
2328,585,gate,GDO-200,1.0.0,2025-11-28
2329,756,garage_door,GDO-200,2.0.0,2025-11-28
2330,687,garage_door,GDO-200,2.0.0,2025-11-28
2331,173,gate,GDO-100,1.0.0,2025-11-28
2332,802,gate,GATE-10,1.0.0,2025-11-28
2333,622,gate,GDO-100,1.1.0,2025-11-28
2334,461,gate,GDO-100,2.0.0,2025-11-28
2335,612,gate,GATE-10,2.0.0,2025-11-28
2336,121,garage_door,GDO-200,2.0.0,2025-11-28
2337,259,gate,GDO-200,2.0.0,2025-11-28
2338,437,gate,GDO-200,1.0.0,2025-11-28
2339,904,gate,GATE-10,1.0.0,2025-11-28
2340,990,garage_door,GATE-10,2.0.0,2025-11-28
2341,147,gate,GDO-100,1.0.0,2025-11-28
2342,200,gate,GATE-10,1.0.0,2025-11-28
2343,858,gate,GDO-200,2.0.0,2025-11-28
2344,452,garage_door,GDO-200,2.0.0,2025-11-28
2345,543,gate,GDO-200,2.0.0,2025-11-28
2346,169,garage_door,GATE-10,1.1.0,2025-11-28
2347,162,garage_door,GATE-10,1.1.0,2025-11-28
2348,486,garage_door,GDO-100,1.0.0,2025-11-28
2349,225,garage_door,GDO-200,1.0.0,2025-11-28
2350,344,garage_door,GDO-200,1.0.0,2025-11-28
2351,483,gate,GDO-200,2.0.0,2025-11-28
2352,338,gate,GATE-10,1.0.0,2025-11-28
2353,40,garage_door,GDO-100,1.1.0,2025-11-28
2354,685,garage_door,GATE-10,2.0.0,2025-11-28
2355,623,gate,GDO-100,1.1.0,2025-11-28
2356,379,garage_door,GDO-200,1.0.0,2025-11-28
2357,36,gate,GATE-10,1.0.0,2025-11-28
2358,956,gate,GDO-200,1.1.0,2025-11-28
2359,408,garage_door,GDO-200,1.1.0,2025-11-28
2360,284,garage_door,GDO-100,1.1.0,2025-11-28
2361,494,gate,GATE-10,1.1.0,2025-11-28
2362,403,garage_door,GDO-200,1.0.0,2025-11-28
2363,828,garage_door,GDO-100,2.0.0,2025-11-28
2364,81,garage_door,GATE-10,1.1.0,2025-11-28
2365,753,garage_door,GDO-100,1.1.0,2025-11-28
2366,20,gate,GATE-10,1.0.0,2025-11-28
2367,236,gate,GDO-200,1.0.0,2025-11-28
2368,923,garage_door,GATE-10,1.1.0,2025-11-28
2369,125,gate,GDO-100,1.0.0,2025-11-28
2370,114,garage_door,GDO-200,1.0.0,2025-11-28
2371,487,gate,GDO-100,1.0.0,2025-11-28
2372,745,garage_door,GDO-100,1.0.0,2025-11-28
2373,448,gate,GATE-10,2.0.0,2025-11-28
2374,275,gate,GDO-200,1.0.0,2025-11-28
2375,356,garage_door,GDO-100,1.1.0,2025-11-28
2376,901,garage_door,GATE-10,1.0.0,2025-11-28
2377,826,gate,GDO-200,1.1.0,2025-11-28
2378,226,garage_door,GDO-100,2.0.0,2025-11-28
2379,539,garage_door,GATE-10,1.0.0,2025-11-28
2380,307,gate,GATE-10,2.0.0,2025-11-28
2381,210,garage_door,GATE-10,2.0.0,2025-11-28
2382,390,gate,GDO-200,1.1.0,2025-11-28
2383,513,gate,GDO-100,1.0.0,2025-11-28
2384,553,gate,GDO-200,2.0.0,2025-11-28
2385,159,garage_door,GATE-10,1.0.0,2025-11-28
2386,945,garage_door,GDO-200,1.1.0,2025-11-28
2387,213,garage_door,GDO-100,2.0.0,2025-11-28
2388,786,garage_door,GATE-10,1.0.0,2025-11-28
2389,869,gate,GATE-10,1.0.0,2025-11-28
2390,922,gate,GDO-200,1.1.0,2025-11-28
2391,370,garage_door,GATE-10,1.0.0,2025-11-28
2392,499,garage_door,GDO-200,1.0.0,2025-11-28
2393,231,garage_door,GATE-10,1.0.0,2025-11-28
2394,403,gate,GATE-10,1.1.0,2025-11-28
2395,526,gate,GDO-100,2.0.0,2025-11-28
2396,92,gate,GDO-100,1.1.0,2025-11-28
2397,202,garage_door,GDO-100,1.1.0,2025-11-28
2398,668,garage_door,GDO-200,1.1.0,2025-11-28
2399,347,garage_door,GDO-100,1.0.0,2025-11-28
2400,989,garage_door,GATE-10,2.0.0,2025-11-28
2401,90,gate,GDO-200,1.0.0,2025-11-28
2402,268,garage_door,GDO-100,1.0.0,2025-11-28
2403,354,gate,GDO-100,1.0.0,2025-11-28
2404,31,gate,GATE-10,2.0.0,2025-11-28
2405,426,gate,GDO-200,2.0.0,2025-11-28
2406,243,gate,GDO-200,1.0.0,2025-11-28
2407,411,garage_door,GATE-10,1.1.0,2025-11-28
2408,328,garage_door,GDO-200,1.1.0,2025-11-28
2409,676,gate,GDO-200,2.0.0,2025-11-28
2410,439,garage_door,GDO-200,1.0.0,2025-11-28
2411,90,gate,GDO-100,1.0.0,2025-11-28
2412,44,gate,GATE-10,1.0.0,2025-11-28
2413,854,garage_door,GDO-200,1.0.0,2025-11-28
2414,797,garage_door,GDO-200,2.0.0,2025-11-28
2415,939,gate,GATE-10,1.1.0,2025-11-28
2416,786,gate,GDO-200,1.0.0,2025-11-28
2417,236,garage_door,GATE-10,1.1.0,2025-11-28
2418,880,garage_door,GDO-200,1.0.0,2025-11-28
2419,928,gate,GDO-200,1.1.0,2025-11-28
2420,742,gate,GDO-100,1.1.0,2025-11-28
2421,516,garage_door,GDO-200,1.1.0,2025-11-28
2422,54,garage_door,GATE-10,2.0.0,2025-11-28
2423,518,garage_door,GATE-10,2.0.0,2025-11-28
2424,112,gate,GDO-100,2.0.0,2025-11-28
2425,771,garage_door,GDO-200,1.0.0,2025-11-28
2426,1,garage_door,GDO-200,1.1.0,2025-11-28
2427,815,garage_door,GATE-10,1.1.0,2025-11-28
2428,917,garage_door,GDO-100,1.1.0,2025-11-28
2429,478,garage_door,GATE-10,2.0.0,2025-11-28
2430,469,garage_door,GATE-10,1.0.0,2025-11-28
2431,569,garage_door,GATE-10,1.1.0,2025-11-28
2432,132,gate,GATE-10,1.0.0,2025-11-28
2433,413,gate,GDO-100,2.0.0,2025-11-28
2434,693,garage_door,GATE-10,2.0.0,2025-11-28
2435,61,gate,GDO-100,1.1.0,2025-11-28
2436,955,garage_door,GATE-10,1.0.0,2025-11-28
2437,887,gate,GDO-100,1.0.0,2025-11-28
2438,232,gate,GDO-200,2.0.0,2025-11-28
2439,688,garage_door,GATE-10,1.1.0,2025-11-28
2440,357,garage_door,GDO-100,1.1.0,2025-11-28
2441,602,gate,GATE-10,1.0.0,2025-11-28
2442,467,gate,GDO-100,2.0.0,2025-11-28
2443,90,garage_door,GDO-100,1.0.0,2025-11-28
2444,209,garage_door,GDO-200,1.1.0,2025-11-28
2445,127,garage_door,GDO-200,2.0.0,2025-11-28
2446,295,gate,GDO-200,2.0.0,2025-11-28
2447,530,garage_door,GDO-200,1.0.0,2025-11-28
2448,778,gate,GDO-100,2.0.0,2025-11-28
2449,258,garage_door,GDO-100,1.1.0,2025-11-28
2450,325,garage_door,GDO-100,1.0.0,2025-11-28
2451,186,gate,GATE-10,1.0.0,2025-11-28
2452,828,garage_door,GDO-100,2.0.0,2025-11-28
2453,373,gate,GDO-200,1.0.0,2025-11-28
2454,919,garage_door,GATE-10,1.1.0,2025-11-28
2455,773,gate,GATE-10,1.0.0,2025-11-28
2456,80,garage_door,GDO-100,1.0.0,2025-11-28
2457,962,gate,GATE-10,1.0.0,2025-11-28
2458,309,gate,GATE-10,1.0.0,2025-11-28
2459,394,garage_door,GDO-200,1.0.0,2025-11-28
2460,271,gate,GDO-100,1.0.0,2025-11-28
2461,964,garage_door,GDO-200,1.1.0,2025-11-28
2462,13,garage_door,GDO-100,1.1.0,2025-11-28
2463,454,gate,GDO-100,1.1.0,2025-11-28
2464,233,gate,GDO-200,2.0.0,2025-11-28
2465,872,gate,GDO-200,1.0.0,2025-11-28
2466,643,gate,GDO-100,2.0.0,2025-11-28
2467,75,gate,GDO-100,1.1.0,2025-11-28
2468,934,gate,GDO-100,2.0.0,2025-11-28
2469,911,gate,GATE-10,2.0.0,2025-11-28
2470,423,gate,GATE-10,1.0.0,2025-11-28
2471,952,gate,GDO-100,2.0.0,2025-11-28
2472,591,garage_door,GATE-10,2.0.0,2025-11-28
2473,267,garage_door,GDO-100,2.0.0,2025-11-28
2474,138,gate,GDO-100,1.0.0,2025-11-28
2475,204,garage_door,GATE-10,2.0.0,2025-11-28
2476,766,gate,GDO-200,2.0.0,2025-11-28
2477,818,garage_door,GATE-10,1.1.0,2025-11-28
2478,466,garage_door,GDO-100,1.0.0,2025-11-28
2479,256,gate,GDO-200,1.0.0,2025-11-28
2480,906,gate,GDO-200,2.0.0,2025-11-28
2481,805,gate,GDO-100,1.0.0,2025-11-28
2482,558,gate,GATE-10,2.0.0,2025-11-28
2483,412,gate,GDO-100,1.1.0,2025-11-28
2484,661,gate,GDO-200,2.0.0,2025-11-28
2485,891,gate,GATE-10,1.1.0,2025-11-28
2486,472,gate,GDO-200,1.0.0,2025-11-28
2487,34,garage_door,GATE-10,1.1.0,2025-11-28
2488,909,garage_door,GDO-100,1.1.0,2025-11-28
2489,272,gate,GDO-200,1.0.0,2025-11-28
2490,829,gate,GDO-100,1.1.0,2025-11-28
2491,986,gate,GDO-100,1.0.0,2025-11-28
2492,230,garage_door,GDO-100,1.0.0,2025-11-28
2493,784,gate,GDO-200,2.0.0,2025-11-28
2494,625,gate,GATE-10,1.0.0,2025-11-28
2495,257,gate,GATE-10,1.1.0,2025-11-28
2496,331,gate,GDO-200,2.0.0,2025-11-28
2497,301,garage_door,GDO-100,2.0.0,2025-11-28
2498,79,gate,GDO-200,1.1.0,2025-11-28
2499,976,garage_door,GDO-200,2.0.0,2025-11-28
2500,929,garage_door,GDO-200,1.0.0,2025-11-28
2501,623,gate,GDO-100,2.0.0,2025-11-28
2502,494,gate,GATE-10,2.0.0,2025-11-28
2503,937,garage_door,GATE-10,1.1.0,2025-11-28
2504,942,gate,GDO-200,1.1.0,2025-11-28
2505,889,gate,GATE-10,1.1.0,2025-11-28
2506,248,gate,GATE-10,1.1.0,2025-11-28
2507,156,garage_door,GDO-200,2.0.0,2025-11-28
2508,484,gate,GDO-100,1.1.0,2025-11-28
2509,960,garage_door,GDO-100,2.0.0,2025-11-28
2510,861,gate,GDO-200,1.1.0,2025-11-28
2511,774,gate,GDO-200,2.0.0,2025-11-28
2512,295,garage_door,GDO-200,1.0.0,2025-11-28
2513,708,garage_door,GDO-200,1.1.0,2025-11-28
2514,810,gate,GDO-100,1.0.0,2025-11-28
2515,600,garage_door,GDO-100,1.1.0,2025-11-28
2516,154,gate,GATE-10,1.0.0,2025-11-28
2517,2,gate,GATE-10,1.1.0,2025-11-28
2518,355,gate,GDO-200,2.0.0,2025-11-28
2519,572,gate,GDO-100,2.0.0,2025-11-28
2520,382,gate,GDO-100,1.0.0,2025-11-28
2521,254,gate,GDO-200,1.0.0,2025-11-28
2522,579,gate,GDO-200,1.0.0,2025-11-28
2523,160,garage_door,GDO-200,2.0.0,2025-11-28
2524,305,garage_door,GDO-100,2.0.0,2025-11-28
2525,424,gate,GDO-100,1.1.0,2025-11-28
2526,3,garage_door,GATE-10,1.1.0,2025-11-28
2527,536,garage_door,GDO-200,1.1.0,2025-11-28
2528,25,gate,GDO-200,1.1.0,2025-11-28
2529,513,gate,GATE-10,1.0.0,2025-11-28
2530,409,gate,GDO-100,2.0.0,2025-11-28
2531,136,garage_door,GATE-10,1.1.0,2025-11-28
